File Name,NO.,NAME,Validation Link
clt.pdf,567,Hamady Diop,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=6&page=0
clt.pdf,,Adilson Malanda,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=7&page=0
clt.pdf,8,João Pedro,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=8&page=0
clt.pdf,9,Nikola Petkovic,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=9&page=0
clt.pdf,10,Karol Swiderski*,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=10&page=0
clt.pdf,11,luri Tavares,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=11&page=0
clt.pdf,12,Jere Uronen,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=12&page=0
clt.pdf,13,Júnior Urso,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=13&page=0
clt.pdf,14,Ashley Westwood,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=14&page=0
clt.pdf,,DESIGNATED PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=15&page=0
clt.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=16&page=0
clt.pdf,1,Liel Abada (Young DP) ^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=17&page=0
clt.pdf,2,Enzo Copetti ^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=18&page=0
clt.pdf,3,Brecht Dejaegere,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=19&page=0
clt.pdf,4,Karol Swiderski* ^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=20&page=0
clt.pdf,U22,INITIATIVE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=21&page=0
clt.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=22&page=0
clt.pdf,1,Nikola Petkovic,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=23&page=0
clt.pdf,2,Kerwin Vargas,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=24&page=0
clt.pdf,3,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=25&page=0
clt.pdf,,UNAVAILABLE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=26&page=0
clt.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=27&page=0
clt.pdf,1,Chituru Odunze,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=7be3e54b77fb283d_8294f9a3a7ae3c59&schid=8006&row=28&page=0
col.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=0&page=0
col.pdf,1,Kévin Cabral,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=1&page=0
col.pdf,2,Remi Cabral*,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=2&page=0
col.pdf,3,Daniel Chacón*,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=3&page=0
col.pdf,4,Lamine Diack,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=4&page=0
col.pdf,5,Marko Ilić*,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=5&page=0
col.pdf,6,Andreas Maxsø,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=6&page=0
col.pdf,7,Rafael Navarro,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=7&page=0
col.pdf,8,Connor Ronan,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=8&page=0
col.pdf,,DESIGNATED PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=9&page=0
col.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=10&page=0
col.pdf,1,Kévin Cabral^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=11&page=0
col.pdf,2,Djordje Mihailovic^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=12&page=0
col.pdf,3,Rafael Navarro,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=13&page=0
col.pdf,U22,INITIATIVE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=14&page=0
col.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=15&page=0
col.pdf,1,Cole Bassett,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=16&page=0
col.pdf,2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=17&page=0
col.pdf,3,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=18&page=0
col.pdf,,UNAVAILABLE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=19&page=0
col.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=20&page=0
col.pdf,1,Remi Cabral,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=21&page=0
col.pdf,2,Daniel Chacón,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=22&page=0
col.pdf,3,Marko Ilić,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=23&page=0
col.pdf,4,Aboubacar Keita,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=24&page=0
col.pdf,5,Miguel Navarro,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9169db53cc6a538f_8294f9a3a7ae3c59&schid=8006&row=25&page=0
dc.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=0&page=0
dc.pdf,1,Christian Benteke,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=1&page=0
dc.pdf,2,Cristian Dájome,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=2&page=0
dc.pdf,3,Mohanad Jeahze,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=3&page=0
dc.pdf,4,Mateusz Klich,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=4&page=0
dc.pdf,5,Matti Peltola,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=5&page=0
dc.pdf,6,Gabriel Pirani,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=6&page=0
dc.pdf,7,Martín Rodríguez,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=7&page=0
dc.pdf,,DESIGNATED PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=8&page=0
dc.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=9&page=0
dc.pdf,1,Christian Benteke^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=10&page=0
dc.pdf,2,Mateusz Klich^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=11&page=0
dc.pdf,3,Matti Peltola (Young DP),https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=12&page=0
dc.pdf,U22,INITIATIVE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=13&page=0
dc.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=14&page=0
dc.pdf,1,Gabriel Pirani,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=15&page=0
dc.pdf,2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=16&page=0
dc.pdf,3,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=17&page=0
dc.pdf,,UNAVAILABLE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=18&page=0
dc.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=19&page=0
dc.pdf,1,Jeremy Garay,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=20&page=0
dc.pdf,2,Hayden Sargis,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=9bbc6d037ba95495_8294f9a3a7ae3c59&schid=8006&row=21&page=0
hou.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=0&page=0
hou.pdf,1,Ibrahim Aliyu,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=1&page=0
hou.pdf,2,Stephen Annor Gyamfi,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=2&page=0
hou.pdf,3,Latif Blessing,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=3&page=0
hou.pdf,4,Sebastian Kowalczyk,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=4&page=0
hou.pdf,5,Micael,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=5&page=0
hou.pdf,6,Nelson Quiñones,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=6&page=0
hou.pdf,7,Erik Sviatchenko,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=7&page=0
hou.pdf,8,Ousmane Sylla,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=8&page=0
hou.pdf,9,Jefferson Valverde*,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=9&page=0
hou.pdf,,DESIGNATED PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=10&page=0
hou.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=11&page=0
hou.pdf,1,Sebastián Ferreira^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=12&page=0
hou.pdf,2,Héctor Herrera^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=13&page=0
hou.pdf,3,Erik Sviatchenko,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=14&page=0
hou.pdf,U22,INITIATIVE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=15&page=0
hou.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=16&page=0
hou.pdf,1,Ibrahim Aliyu,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=17&page=0
hou.pdf,2,Nelson Quiñones*,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=18&page=0
hou.pdf,3,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=19&page=0
hou.pdf,,SEASON-ENDING INJURY LIST,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=20&page=0
hou.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=21&page=0
hou.pdf,1,Nelson Quiñones,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6730ec290e60c3ff_8294f9a3a7ae3c59&schid=8006&row=22&page=0
la.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=0&page=0
la.pdf,1,Julián Aude,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=1&page=0
la.pdf,2,Aaron Bibout*,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=2&page=0
la.pdf,3,Gastón Brugman,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=3&page=0
la.pdf,4,Martín Cáceres,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=4&page=0
la.pdf,5,Emiro Garces,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=5&page=0
la.pdf,6,Dejan Joveljic,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=6&page=0
la.pdf,7,Novak Micovic,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=7&page=0
la.pdf,8,Joseph Paintsil,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=8&page=0
la.pdf,9,Gabriel Pec,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=9&page=0
la.pdf,10,Riqui Puig,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=10&page=0
la.pdf,11,Gino Vivi*,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=11&page=0
la.pdf,12,Miki Yamane,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=12&page=0
la.pdf,13,Maya Yoshida,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=13&page=0
la.pdf,,DESIGNATED PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=14&page=0
la.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=15&page=0
la.pdf,1,Joseph Paintsil^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=16&page=0
la.pdf,2,Gabriel Pec (Young DP)^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=17&page=0
la.pdf,3,Riqui Puig^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=18&page=0
la.pdf,U22,INITIATIVE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=19&page=0
la.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=20&page=0
la.pdf,1,Julián Aude,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=21&page=0
la.pdf,2,Dejan Joveljic,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=22&page=0
la.pdf,3,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=23&page=0
la.pdf,,UNAVAILABLE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=24&page=0
la.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=25&page=0
la.pdf,1,Aaron Bibout,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=26&page=0
la.pdf,2,Gino Vivi,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=965cb48f90a9dd96_8294f9a3a7ae3c59&schid=8006&row=27&page=0
